pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmassprov,pl_orbper,pl_dens,discoverymethod,st_teff,st_mass,st_met
"K2-253 b",12.67000000,0.69000000,-0.61000000,,,,"Msini",4.00167000000,,"Transit",6027.00,1.080000,0.0000
"Kepler-395 b",1.03000000,0.08000000,-0.08000000,1.08000000,,,"M-R relationship",7.05434600000,5.430000,"Transit",4262.00,0.622827,-0.0200
"TOI-1011 b",1.45000000,0.05000000,-0.05000000,4.04000000,0.59000000,-0.59000000,"Mass",2.47049800000,7.280000,"Transit",5475.00,0.910000,0.0300
"Kepler-1295 b",1.55000000,0.20000000,-0.12000000,3.02000000,,,"M-R relationship",3.81371974000,4.460000,"Transit",5486.00,0.920000,0.0400
"HD 158259 e",2.34000000,,,6.08000000,0.94000000,-1.03000000,"Msini",7.95100000000,2.610000,"Radial Velocity",5801.89,1.080000,
"TOI-763 b",2.28000000,0.11000000,-0.11000000,9.79000000,0.78000000,-0.78000000,"Mass",5.60570000000,4.510000,"Transit",5450.00,0.917000,0.0100
"rho CrB e",1.75000000,,,3.71000000,0.59800000,-0.59800000,"Msini",12.90400000000,3.800000,"Radial Velocity",5817.00,1.000000,-0.2000
"K2-180 b",2.46597575,0.10984801,-0.09639723,11.41003981,2.38371305,-2.16123317,"Mass",8.86566300000,4.160000,"Transit",5365.00,0.735000,-0.5780
"K2-98 b",5.06645928,0.31385146,-0.28022452,34.00763955,13.98444991,-14.62010672,"Mass",10.13673490000,1.400000,"Transit",6260.00,1.246000,-0.0440
"Kepler-1313 b",1.76000000,0.06000000,-0.08000000,3.75000000,,,"M-R relationship",3.83309117800,3.780000,"Transit",5453.00,0.920000,0.0000
"HD 93351 c",12.30000000,,,4154.01727949,633.43201515,-432.56446193,"Mass",14010.29410000000,12.300000,"Radial Velocity",5408.00,0.940000,-0.2300
"Kepler-1807 b",2.70393215,,,7.77000000,,,"M-R relationship",10.86060047000,2.160000,"Transit",6455.00,1.087000,-0.3600
"Kepler-1320 b",1.70000000,0.07000000,-0.11000000,3.53000000,,,"M-R relationship",0.86838652800,3.950000,"Transit",4817.00,0.800000,0.1000
"HD 141004 b",3.77000000,,,13.63483866,1.46201067,-1.46201067,"Msini",15.50830000000,1.400000,"Radial Velocity",5885.38,1.051904,0.0247
"TOI-1450 A c",1.13000000,,,1.52700000,0.18100000,-0.18100000,"Msini",5.06880000000,5.820000,"Transit",3437.00,0.480000,-0.1200
"HD 216520 b",3.18000000,,,10.26000000,0.99000000,-0.99000000,"Msini",35.45000000000,1.750000,"Radial Velocity",5103.00,0.820000,-0.1600
"Kepler-975 b",1.48000000,0.06000000,-0.09000000,2.79000000,,,"M-R relationship",1.97034245700,4.730000,"Transit",4897.00,0.800000,0.0700
"HD 20794 b",1.45000000,,,2.70000000,0.30000000,-0.30000000,"Msin(i)/sin(i)",18.31400000000,4.870000,"Radial Velocity",5368.00,0.790000,-0.4200
"K2-47 b",1.89000000,0.26000000,-0.26000000,4.23000000,,,"M-R relationship",31.63720000000,3.440000,"Transit",5054.00,0.750000,-0.2240
"Kepler-209 b",2.26000000,0.34000000,-0.34000000,5.73000000,,,"M-R relationship",16.08784500000,2.730000,"Transit",5513.00,0.971000,0.1100
"Kepler-1053 b",0.98000000,0.05000000,-0.04000000,0.90400000,,,"M-R relationship",2.41435165400,5.280000,"Transit",4529.00,0.740000,0.1000
"Kepler-219 b",2.95000000,0.49000000,-0.49000000,9.01000000,,,"M-R relationship",4.58551200000,1.930000,"Transit",5786.00,1.164000,0.3600
"Kepler-21 b",1.63900000,0.01900000,-0.01500000,7.50000000,1.30000000,-1.30000000,"Mass",2.78582120000,9.300000,"Transit",6305.00,1.408000,-0.0300
"Kepler-94 c",12.50000000,,,3126.00000000,200.00000000,-200.00000000,"Mass",820.30000000000,8.790000,"Radial Velocity",4781.00,0.810000,0.3400
"Kepler-257 d",4.95000000,2.48000000,-2.48000000,21.70000000,,,"M-R relationship",24.66455100000,0.983000,"Transit",5180.00,0.916000,0.4000
