source_id,random_index,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,ruwe,astrometric_sigma5d_max,bp_rp
5626341152706427904,670,1.4331668104379978,0.06521908938884735,21.974651336669922,-5.2817426254990245,42.17584704606176,2276.216905613599,1.5923372507095337,1429.481689453125,17.29433250427246,0.9990456104278564,0.10038121044635773,1.8341808319091797
3536748204950932992,693,0.9598219513660133,0.020179251208901405,47.564796447753906,-6.2769330984996285,3.693001127583653,44313.38899547504,8.055791854858398,5500.81103515625,14.071029663085938,1.0037128925323486,0.03142877668142319,0.8640279769897461
192355921445905536,698,0.7176138866305553,0.013188906945288181,54.4104118347168,1.3715668215185648,-7.318927406069955,101779.38697561501,29.01222801208496,3508.15478515625,13.168217658996582,0.9581313133239746,0.022813385352492332,1.075760841369629
5571765557325147776,760,1.1762754703109155,0.013546104542911053,86.8349609375,-18.607135308214072,15.177609420481513,42144.31322164497,8.346935272216797,5049.076171875,14.125519752502441,1.0296826362609863,0.02423059567809105,0.8039979934692383
2499641245098603648,766,2.098505613587236,0.025418801233172417,82.55722045898438,-5.752431780161905,-30.53461785728141,25123.97528010663,7.430150985717773,3381.3544921875,14.687146186828613,0.9941663146018982,0.04065648838877678,1.368840217590332
2031706040022048768,823,0.8127275755467969,0.019602781161665916,41.459808349609375,2.0290883807434583,-0.38553087457519364,25288.139282538057,4.850377082824707,5213.64404296875,14.680074691772461,0.9476307034492493,0.03631652146577835,0.9366092681884766
5214925720023958912,886,2.347003987153875,0.08505009859800339,27.59554672241211,-12.10318597619834,5.926152459735375,1244.2392744414494,1.5397627353668213,808.0720825195312,17.95010757446289,0.944420337677002,0.1529945582151413,2.685434341430664
6511230039178478848,928,2.620485100571263,0.10477332770824432,25.01099395751953,-0.23639838464805285,-2.9222071426936376,1443.4426682187116,1.6354209184646606,882.6123046875,17.788867950439453,1.0727746486663818,0.15921305119991302,2.728139877319336
5818054650140192896,936,0.2962272354219435,0.011801449581980705,25.100919723510742,2.652841759211442,-4.483177572030172,153064.29721537523,19.797754287719727,7731.39697265625,12.72518253326416,0.9459429979324341,0.015425093472003937,1.6961355209350586
977248962720425728,1054,2.7224349143486357,0.08579936623573303,31.730243682861328,5.108698075295324,-13.03139691245416,2776.9984772784514,3.122952699661255,889.2220458984375,17.078428268432617,1.1948189735412598,0.1297151893377304,2.277393341064453
