source_id,nss_solution_type,period,eccentricity,a_thiele_innes,b_thiele_innes,f_thiele_innes,g_thiele_innes,parallax
412487185942870272,Orbital,1134.3734113823698,0.16858418600437802,0.06360858085278354,0.13052063382479143,-0.49615584348102054,-0.1905852293321607,0.7688625129916928
412749728704646272,Orbital,936.1103319435528,0.36480044303870046,0.47903610826143134,-0.1168947833328675,-0.3092777095067584,-0.6261784563781216,0.8087838865328547
412888473327884032,Orbital,945.0467127675341,0.24906164007351328,-0.3166302340872961,0.38591399276394817,-0.4745832144576794,-0.2100770635070887,0.6681209172004925
413252892718022656,Orbital,731.4364976863977,0.2087685690494797,0.2915044580713875,-0.46685862343977097,0.3995496152245946,0.45942262193018485,1.0615821467217335
413439844051832192,Orbital,238.98636880993504,0.47347865934029243,-0.13887843314871473,-0.5573000506446539,0.64936547512075,-0.24367194772470865,3.012816641701974
413705341749725312,Orbital,1267.258802522171,0.2797524962417823,-2.5326234008221395,0.8891644961272672,-0.16750441400734917,-2.14276011859507,2.7955455032918377
413880576418101632,Orbital,500.7490522531657,0.5301195585369674,-0.28525546579294087,-0.008897276020358232,-0.20590673019574207,0.009068508991766127,0.8060852168694044
413883703154508672,Orbital,884.2818110951836,0.4082345807788561,-0.22592878924303636,-0.49352917987881295,-0.08408387014693103,0.0657779335059546,0.6774468556686747
413898134244091776,Orbital,1056.7725322924123,0.3976901569859542,-0.3730304829191228,-0.6202417083101546,0.6427379303717167,-0.3927715299448027,0.848171735464815
4139724019460184832,Orbital,1396.9494105196168,0.5033344127384733,1.7331836350481216,0.332859161981065,0.7532385811194614,1.925458860536694,3.714373221726792
4139993988224517248,Orbital,210.3987737652849,0.47720050353920473,-0.716607601575809,-1.4920139495744638,0.41144846077871233,-0.15869048789197313,24.11716918249602
4140048341030629504,Orbital,195.05190567692728,0.42367049639427856,0.14882234552990373,0.8436676937203319,0.9241025974735931,0.08483017753514212,10.641953928182593
4140740865857065856,Orbital,627.5129343000838,0.4327541410463555,-0.27902207667299467,0.018918440017945192,0.3187729309504896,-0.1337923114107496,1.1771439779920922
5543817552306946944,Orbital,902.1324945157888,0.41322543094834635,1.0846985506251705,-0.7593275011863903,0.3363457168461321,-0.18687621423055137,1.9753567867659145
574911716515680512,Orbital,752.9732060484058,0.2925424024580019,1.478941329421872,-0.07556458791462368,-0.591982636747105,0.135239507079809,3.940735785588819
576414851990577536,Orbital,258.30241620657523,0.1073232217628344,-0.2318849439471503,0.48390759896857816,-0.4553014786642855,0.17962730680547861,4.343907285798508
576850636550801536,Orbital,916.0249569505711,0.44481911887752673,-0.22910654086716803,0.5661463148040047,-0.6535970388674014,-0.1412528311459185,0.8492546187608133
577733265213934464,Orbital,829.8212295674932,0.05547276274388284,0.9363684562283002,0.5904626121417731,0.471758890095455,-1.3573602498065527,1.6432463646096485
580976034242295552,Orbital,695.4954006708488,0.21238671509139515,-0.057536433531651575,-0.37047669471997247,-0.5482600471677795,-0.020474623678695035,1.0294919250633885
582558678151846784,Orbital,651.3662340336967,0.3904545420809644,-1.497656752003116,-0.1713856702646183,0.7505405439334438,1.265087971604531,3.6274013522749895
584580684329803136,Orbital,470.34783491203467,0.5892416898146503,-0.17686164011871516,0.07533347517066799,0.43525792833488497,-0.02088272360972005,1.1534248912907217
584994783601457664,Orbital,228.67383471037166,0.4058655287821869,-0.3955825817728661,0.19804415928489197,-0.16212880289441076,-0.28782047315859133,3.213524747852415
585165658875448576,Orbital,779.0085527706196,0.3162095349204292,-3.1453653950768934,0.016642838794098315,0.111693362756447,-3.365961059820846,6.279858938854019
585519014425225472,Orbital,623.78966503199,0.03938958243729521,-0.7585368807797251,0.3790825940270186,0.4542980586406028,0.6943698876062335,3.0677393190538327
586322757424701952,Orbital,578.5175704251923,0.42659325076544385,-0.589672323921248,-1.0932499696059006,-1.0682731372632044,0.5783049209009541,3.02328082729955
586880068086042880,Orbital,568.7382531951805,0.5245725161711419,-0.748178262952109,0.4411061024585267,0.406218736302829,0.12267211452723059,1.4866660408399839
1956183300675481600,Orbital,878.8964154776174,0.4808128244903587,0.1203411903864017,0.4641252341169686,0.029476662372145104,0.128578733294565,0.6310401103201738
1956352900343817856,Orbital,772.8103978321827,0.43418920989550297,0.6753652468169609,0.5875276188621786,-0.6717152431976661,0.6912651758642119,1.4859339215890333
