source_id,random_index,teff_gspphot,lum_flame,radius_flame,mass_flame
1622538593166338432,3598,6006.1201171875,1.909604787826538,1.2766722440719604,1.0935556888580322
703532655452238592,3715,5651.3994140625,1.2796549797058105,1.1798746585845947,0.934099018573761
5540250874024089856,3751,6478.33447265625,3.0178582668304443,1.3777450323104858,1.2648694515228271
542552436476985600,3914,5215.587890625,0.5513627529144287,0.9079502820968628,0.845511794090271
1820334893877862912,3940,5799.7353515625,3.7301344871520996,1.9145339727401733,1.1662602424621582
5355511720621464832,4108,5107.51318359375,0.34783101081848145,0.7562143802642822,0.8517505526542664
4522101697950855040,4311,5947.90771484375,2.0319406986236572,1.3400336503982544,1.0710859298706055
2820891986953844608,4379,5245.80517578125,0.6065150499343872,0.9429912567138672,0.8359735012054443
1807379039124867968,4476,6029.09619140625,6.35860538482666,2.3103837966918945,1.4120653867721558
2649310513083146368,4538,5777.154296875,2.6961121559143066,1.6631934642791748,1.0687681436538696
5388733086468322176,4571,4834.318359375,74.50947570800781,12.333070755004883,3.101778745651245
5554448141812497152,4599,3622.585205078125,0.05675770714879036,0.6065510511398315,0.549572229385376
2034379502533178496,4639,4373.6650390625,0.1348782181739807,0.645837128162384,0.6944252848625183
545845370721163264,4645,6576.337890625,6.8301873207092285,2.013821601867676,1.4877604246139526
2811823318125725952,4652,5112.5068359375,4.946013450622559,2.845994472503662,1.3260849714279175
1929594223296326400,4871,4976.2919921875,0.29945340752601624,0.7354412078857422,0.8319831490516663
436629334549516800,4877,5415.791015625,42.31768798828125,7.383648872375488,2.7015857696533203
3170417177120474496,4917,5747.21044921875,3.1188154220581055,1.7869352102279663,1.109727144241333
5933584116521289088,5050,9082.666015625,13.550241470336914,1.6396470069885254,1.8665680885314941
2656545613126673536,5111,4401.8408203125,0.1582746058702469,0.6831145882606506,0.6988871693611145
3382026852837258880,5210,6308.70361328125,9.590889930725098,2.5949783325195312,1.5992990732192993
6872010968540356480,5250,5912.626953125,1.2170971632003784,1.06787109375,1.019299864768982
5322428205988761216,5292,7042.9287109375,12.262322425842285,2.0852572917938232,1.7351386547088623
1076862001777410304,5321,5284.68798828125,0.8558008074760437,1.0949804782867432,0.8736885190010071
4832937827003624960,5421,5215.5419921875,0.5159263014793396,0.8787661194801331,0.8294947147369385
435874794696430336,5550,6444.72802734375,2.980860710144043,1.38504958152771,1.2606695890426636
5885076618356567040,5621,5668.52978515625,1.3911458253860474,1.2214233875274658,0.9458631277084351
4755805883734326656,5757,4464.70654296875,0.18613016605377197,0.7200460433959961,0.7125909924507141
4539479818524675712,5879,5431.7265625,2.6051859855651855,1.8245956897735596,1.0420503616333008
2010147503175841280,5921,6727.9873046875,4.331871509552002,1.4967986345291138,1.3858561515808105
2202403158603348224,5948,4217.05517578125,0.10186917334794998,0.6000570058822632,0.6604628562927246
3607931309286941568,6004,4704.4638671875,0.2601659297943115,0.7691261768341064,0.7547933459281921
2713558967519127040,6020,6233.6865234375,3.3772053718566895,1.579335331916809,1.2592105865478516
286684600242041088,6036,5506.8486328125,0.8142402768135071,1.0025835037231445,0.8791010975837708
372001724691739520,6071,5700.00341796875,5.656548500061035,2.4703688621520996,1.3408035039901733
4204466253400093440,6157,5399.31787109375,0.5692960023880005,0.8667991161346436,0.8975187540054321
5253789371599123840,6173,4456.16796875,247.9192657470703,26.59122657775879,3.9016692638397217
2214546508611118848,6251,5531.73388671875,0.6566487550735474,0.8808472156524658,0.9566563963890076
3563584393270893184,6308,4390.97021484375,0.18198910355567932,0.7386035323143005,0.7057164907455444
6884587182532681600,6323,4590.18505859375,0.18632635474205017,0.6823760271072388,0.7456338405609131
6709131824261449984,6349,5293.1982421875,3.0538272857666016,2.0797927379608154,1.0920443534851074
3075955904089799552,6397,4602.72607421875,0.2069251835346222,0.7157781720161438,0.7218650579452515
4823917158731790592,6405,4348.45263671875,0.15333428978919983,0.6861459612846375,0.6834935545921326
3119593699533132544,6412,6231.5791015625,2.2728824615478516,1.3645168542861938,1.145110011100769
4678224446347537152,6433,5066.6005859375,0.4464448392391205,0.8683783411979675,0.8162460327148438
2247641568087027328,6443,5747.3525390625,3.246561288833618,1.8162117004394531,1.1211270093917847
920236570401536384,6501,5590.560546875,1.2173885107040405,1.175998330116272,0.9105019569396973
2001218300530051072,6629,4854.90869140625,9.967394828796387,4.4635725021362305,1.2626577615737915
1554206453762990720,6638,4471.7216796875,0.16700857877731323,0.6793463826179504,0.7159211039543152
6396246171162733312,6641,4694.35595703125,0.2509448230266571,0.7567048072814941,0.7510848045349121
3115782448634936576,6648,4752.54931640625,10.221470832824707,4.611118316650391,1.162793517112732
6511439736661927296,6736,5902.35302734375,2.052241802215576,1.3693928718566895,1.0502970218658447
2285141752180512512,6778,4717.75244140625,0.2383979707956314,0.7309276461601257,0.7557817697525024
3344142767387210496,6831,5955.6943359375,2.7476303577423096,1.5545777082443237,1.1084002256393433
3163183975454106496,6862,5183.39306640625,4.267313480377197,2.558070421218872,1.2944585084915161
5862142072798275200,6927,4754.349609375,33.29742431640625,8.509469032287598,2.803203821182251
579798805181537152,6933,5466.10888671875,0.7326882481575012,0.9584855437278748,0.8725087642669678
4863286787471867776,6937,6184.96484375,3.943477153778076,1.7322248220443726,1.3019094467163086
115566372957605376,6952,5019.8583984375,0.47434377670288086,0.9113417863845825,0.8167495131492615
