source_id,random_index,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_mag,phot_bp_mean_flux,phot_rp_mean_mag,phot_rp_mean_flux,bp_rp,parallax,parallax_error
3125014012684556288,7720,17.90833854675293,1293.0392196294667,2.1998322010040283,19.473783493041992,221.77033678643724,16.706802368164062,1646.0278964047948,2.7669811248779297,4.747527720322268,0.12116016447544098
4667001181406932992,7727,14.758740425109863,23520.727361593636,4.657782077789307,15.20184326171875,11341.732475642739,14.137351036071777,17547.60395322283,1.0644922256469727,0.46945231789284636,0.017308665439486504
4590233142120018560,7730,16.45698356628418,4922.135066304075,2.9364194869995117,17.760055541992188,1074.9664680675207,15.291731834411621,6059.900296509654,2.4683237075805664,4.2575670630827585,0.043207600712776184
6672856805353132288,7787,16.232332229614258,6053.599185893008,2.425039291381836,16.93083381652832,2307.1897268218554,15.424216270446777,5363.787460708161,1.506617546081543,1.1963261039750415,0.05253823474049568
525553368239342336,7801,16.950712203979492,3123.646434515614,1.8482342958450317,17.922874450683594,925.2662972679359,15.991747856140137,3180.234399469967,1.931126594543457,1.681734981821369,0.0525234080851078
4844948857665632768,7809,15.39167594909668,13130.352660404751,5.571694850921631,15.897459030151367,5976.313913593067,14.731026649475098,10156.583391778406,1.1664323806762695,1.5223262970369176,0.02410207688808441
6037596919990262144,7850,13.829204559326172,55368.78474514673,9.825390815734863,14.199197769165039,28558.646674384076,13.276813507080078,38764.38253503489,0.9223842620849609,0.7937771647164171,0.019194314256310463
1272804044819090816,7890,16.983539581298828,3030.618372380532,1.4982035160064697,18.044376373291016,827.3061896078111,15.953582763671875,3294.0107258119688,2.0907936096191406,1.88328940404098,0.0628996193408966
5863251759235046272,7909,16.139591217041016,6593.415674979521,2.6357479095458984,16.92447280883789,2320.7484898431967,15.268547058105469,6190.69664449148,1.6559257507324219,1.1342296974292678,0.037109747529029846
1858938128637245184,7960,14.815536499023438,22321.952617305356,3.6605966091156006,15.283161163330078,10523.31524700888,14.185632705688477,16784.369796262403,1.0975284576416016,1.3380398119506411,0.019838234409689903
561261210938082560,8237,16.621213912963867,4231.174872571746,2.2283167839050293,17.481468200683594,1389.4083293833569,15.710139274597168,4121.949306420278,1.7713289260864258,1.246790540222678,0.042840708047151566
4100886279469674752,8328,13.141397476196289,104324.85418804832,22.27767562866211,13.894440650939941,37812.947140434604,12.29232120513916,95990.81006015003,1.6021194458007812,0.5911422031459133,0.016491271555423737
4461930649238469760,8394,12.184337615966797,251890.48004347063,46.632503509521484,12.687570571899414,114918.13442744169,11.522149085998535,195118.53736663255,1.165421485900879,1.121721796936813,0.01180074643343687
5870271110233912320,8415,11.917248725891113,322141.9274774482,56.88182067871094,12.584134101867676,126404.74940968136,11.12690544128418,280799.2525055386,1.457228660583496,0.8230828231378471,0.014164650812745094
2273028329497745792,8561,16.637836456298828,4166.891520902051,2.5986969470977783,17.4838924407959,1386.3093366186715,15.733556747436523,4033.995133071504,1.750335693359375,1.085666447059317,0.043696701526641846
5773293733615706240,8636,17.761981964111328,1479.6340269291743,1.526012659072876,18.98154640197754,348.97803894856554,16.65715217590332,1723.0492633216454,2.3243942260742188,1.8276443780079903,0.08610203862190247
414435692339847808,8682,16.18683624267578,6312.653791710038,2.646752119064331,16.805200576782227,2590.219818758694,15.439400672912598,5289.2978454470285,1.365799903869629,1.292396196232775,0.04513614624738693
4683354866386442240,8695,12.454678535461426,196370.13268362125,40.70027542114258,12.712202072143555,112340.4068435665,12.036301612854004,121517.1450903153,0.6759004592895508,1.5835271142842495,0.01319454051554203
6341542581463032704,8740,15.50381088256836,11841.92421278503,3.557349443435669,15.990763664245605,5484.178730658708,14.861172676086426,9009.259347215779,1.1295909881591797,0.8977128670903222,0.026586243882775307
4168429592303018624,8751,15.499617576599121,11887.75335144933,3.620396375656128,16.379541397094727,3833.545604412043,14.570765495300293,11772.043100803861,1.8087759017944336,0.8454646902248821,0.035045597702264786
5194174057253755008,8784,14.738550186157227,23962.188621159796,4.921892166137695,15.401632308959961,9435.475646883884,13.95907211303711,20678.983373539108,1.4425601959228516,2.431435708931598,0.01953522488474846
5314942490311418112,8810,13.015900611877441,117107.97848716757,14.099603652954102,13.48283863067627,55243.529571942156,12.392627716064453,87519.96658616737,1.0902109146118164,3.501214053460872,0.01089166197925806
3076087433168590336,8853,15.044855117797852,18071.93645069178,4.242956161499023,15.840476989746094,6298.341467294554,14.142840385437012,17459.11169245252,1.697636604309082,3.3359678865938647,0.030322732403874397
1377723326991409792,8865,13.974468231201172,48435.035142084016,7.573356628417969,14.569544792175293,20304.811268897975,13.243536949157715,39970.8513637796,1.3260078430175781,3.6053020756356458,0.012165759690105915
