source_id,random_index,ra,dec,parallax,pmra,pmdec,radial_velocity,bp_rp
2750534925086232704,378578,9.437984955941939,10.37357536516765,5.68230276058353,-1.2223628727319125,-13.424080558482814,8.052430152893066,0.6437387466430664
2498830943684026368,381753,41.130418392861316,0.3751351944067591,5.118774726377537,-2.7617527591806867,-0.44837990647563664,10.21378231048584,0.46389102935791016
2268674366530748288,385478,280.3965798855927,76.44813993542458,8.36180461448321,-23.364824327420187,32.104303010376285,-9.208402633666992,1.4975147247314453
2962075945751457024,391724,79.63472082285956,-21.815601273869376,5.6037178622708765,69.09673653527618,62.5589680335009,-11.962970733642578,1.0151300430297852
1605198298364601088,394340,218.36887175001752,52.909892945555704,75.56887569382528,-191.4568767283299,247.9190111250067,11.16769790649414,1.2133922576904297
5976087696899072000,409643,260.24432098890344,-34.28826855445196,8.134553588987913,16.478947330188905,8.074818001576581,53.22022247314453,2.4318199157714844
2313066289507777664,412875,0.5341399652018074,-33.57503612092175,6.128725246403213,78.06904885984376,-17.399363231868016,6.79948616027832,2.064375877380371
3243962483405229952,416083,55.251720076839526,-6.953848496584027,5.776862497702461,19.505299533026594,7.849601208484342,90.62803649902344,2.274118423461914
2213938616118942464,421174,350.11266723195763,68.52050680360846,26.913532579844105,224.62090458699794,-0.19919729411587278,-6.862256050109863,2.7032079696655273
1890999131776812672,422109,343.5710265696509,33.54873347303443,7.80328957466354,-39.053618216664404,-19.76209920221202,-0.6404675245285034,2.1316232681274414
5618239263838764672,422867,109.71679936974849,-22.097483946892208,7.446627848067746,-31.696761856930024,33.02670625445652,39.412235260009766,1.4337520599365234
4413417206922033920,423234,241.9457711803193,4.052980427643471,6.776892382579579,-23.90855803032808,13.933987213437145,-22.506765365600586,2.3388166427612305
4860043125090492928,423422,54.26926608468204,-36.292190421988224,7.0067489099864355,3.113028262179384,8.038337834028136,10.580497741699219,0.10457324981689453
2652732369362604928,425453,340.32761389883325,-1.6179707940489205,9.301442872655263,44.54721462959173,-18.46129397823303,-20.027231216430664,2.53924560546875
2137322481232264832,427625,295.9146815692687,52.840575857074384,7.40608793453699,36.21622485121409,181.27170197198038,-122.1656265258789,2.3367137908935547
4003340429646489856,430127,183.92257526571734,26.04145585265555,6.163920609965686,-41.40649094547934,18.596284233714414,28.916919708251953,2.2294464111328125
335184165520330624,430162,39.57449786822033,40.0883581453007,5.302627587183597,53.53410637465272,-30.130367938223102,69.66682434082031,1.2654504776000977
2185061008373422464,432592,306.3531786389721,54.564240144440795,31.06598180936342,164.05289755219366,340.6398385516719,-18.923229217529297,2.5934066772460938
309048602327135232,437772,19.4997886221998,29.675162463694278,6.6067092175930755,68.41553229659547,16.989767725290353,7.571689605712891,2.189255714416504
3898447020357117824,439166,181.29010795420837,6.217651950689948,10.814831585065686,-197.33331427083706,-102.94109137775146,141.2057647705078,1.8744335174560547
4796005265786561920,439698,85.390010259094,-46.56446700796287,32.94083937983831,130.98641365750427,183.7762218752991,60.447818756103516,3.0051965713500977
1858668198538766336,442725,312.4038939288406,29.919033553457716,5.20617846293377,-44.334726744983215,-32.623822959083626,-27.620975494384766,2.101348876953125
3023503633168803200,444208,86.10811349088833,-4.348548606408522,10.583254877994193,37.76568641257582,-6.9880978802913605,65.00360870361328,2.909804344177246
